DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4530054;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;4893,400596257
4530059;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;4591,1008233074
4530059;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;4591,1008233074
4530060;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;5890,19785697857
4530062;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;4540,00264988959
4530063;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;2769,49710892974
4530063;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;2769,49710892974
4530065;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;1;98;1;48;782000;2;1;01;05;2355,38271953019
4530065;1;3;1;80;2;1;1;8; ;2; ; ;8; ;2; ;1;98;1;48;782000;2;1;01;05;2355,38271953019
4530066;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;5390,80581449044
4530076;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;3410,71618068261
4530077;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;3993,93930442123
4530078;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;4384,13048057294
4530078;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;4384,13048057294
4530079;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;01;05;5474,60051013052
4530080;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;5978,9396040107
4530081;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;782000;2;1;01;05;4540,00264988959
4530081;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;05;4540,00264988959
4530082;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;5234,93364517379
4530082;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;5234,93364517379
4530083;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;6631,80015524301
4530085;1;3;1;80;2;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;05;3887,14209865729
4530086;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;1;800000;1;48;800000;2;1;01;05;5051,34626327058
4530088;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;6585,12885226277
4530088;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;6585,12885226277
4530088;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;6585,12885226277
4530089;1;1;1;80;2;1;4;7; ;1; ;2;1; ;1;1;2; ; ; ; ;1;1;01;05;3410,71618068261
4530089;1;2;1;80;2;1;4;7; ;2; ; ;1; ;1; ;2; ; ; ; ;2;1;01;05;3410,71618068261
4530091;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;5550,7383057587
4530091;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;5550,7383057587
4530091;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;5550,7383057587
4530094;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;3073,27983932785
4530094;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;3073,27983932785
4530114;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;01;18;1074,11276532418
4530114;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;700000; ;1;01;18;1074,11276532418
4530115;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;1092,09763428503
4530117;1;2;1;80;2;1;1;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;863,814519535303
4530118;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;18;757,551931297102
4530120;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;01;18;991,648311302155
4530122;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;700000;2;1;01;18;973,663442341303
4530124;1;2;1;80;2;2; ; ; ; ;1;4;9; ;2; ;2; ;2; ;500000;2;1;01;18;1247,31589483586
4530125;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;991,648311302155
4530138;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;706,019271360178
4530139;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;1134,89628627038
4530140;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;852,645621920915
4530141;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;01;18;964,263842518176
4530142;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;929,20412349303
4530143;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;944,618306694398
4530144;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;972,374948529156
4530144;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;972,374948529156
4530144;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;972,374948529156
4530145;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;1329,78034885788
4530146;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;835,141556939177
4530146;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;835,141556939177
4530148;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;1144,66805914428
4530148;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;1144,66805914428
4530148;1;5;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;1144,66805914428
4530149;1;2;1;80;2;1;2;8; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;01;18;800,081837914031
4530149;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;700000; ;1;01;18;800,081837914031
4530150;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;638,576201326467
4530151;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;627,407303712079
4530152;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;755,241095478931
4530153;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;627,407303712079
4530154;1;2;1;80;2;1;3;8; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;01;18;964,263842518176
4530155;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;844,168983711525
4530156;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;01;18;986,107838705318
4530156;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;986,107838705318
4530156;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;986,107838705318
4530157;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;1211,34615691415
4530157;1;3;1;80;2;1;1;2; ;1; ;1;2; ;2; ;2; ;1;40;400000;2;1;01;18;1211,34615691415
4530157;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;1211,34615691415
4530158;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;18;737,256226518079
4530158;1;3;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;01;18;737,256226518079
4530159;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;944,618306694398
4530160;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;991,648311302155
4530161;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;1007,06249450352
4530162;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;1092,09763428503
4530163;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;42;781250;2;1;01;18;806,468594343052
4530163;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;806,468594343052
4530164;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;551,230225726791
4530165;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;734,692233956304
4530166;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;723,523336341916
4530166;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;723,523336341916
4530167;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;1057,03791525988
4530167;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;1057,03791525988
4530168;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;690,232915108031
4530170;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;01;18;944,618306694398
4530172;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;01;18;944,990479745177
4530172;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;944,990479745177
4530175;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;835,141556939177
4530177;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;627,407303712079
4530179;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;862,526025723156
4530180;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;40;781250;2;1;01;18;1064,71316550105
4530181;1;2;1;80;2;2; ; ; ; ;1;4;9; ;2; ;2; ; ; ; ;2;1;01;18;835,141556939177
4530181;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;835,141556939177
4530182;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;1074,11276532418
4530183;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;18;810,497138890813
4530185;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;973,663442341303
4530185;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;973,663442341303
4530187;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;1007,06249450352
4530190;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;1007,06249450352
4530193;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;18;964,263842518176
4530194;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;911,219254532177
4530194;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;911,219254532177
4530195;1;2;1;80;2;1;3;3; ;2; ; ;4; ;2; ;2; ;2; ;300000;2;1;01;18;431,721173242262
4530195;1;3;1;80;2;2; ; ; ; ;1;2;2; ;2; ;2; ;2; ;400000;2;1;01;18;431,721173242262
4530195;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;431,721173242262
4530195;1;5;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;18;431,721173242262
4530195;1;6;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;18;431,721173242262
4530196;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;715,418871183305
4531152;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;20;919,890148944838
4531152;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;300000;2;1;01;20;919,890148944838
4531154;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1058,16924581969
4531155;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1349,37794409199
4531155;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1349,37794409199
4531155;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1349,37794409199
4531199;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;30;700000;2;1;01;20;1084,19918519882
4531202;1;2;1;80;2;1;3;3; ;2; ; ;1; ;2; ;2; ;1;40;6000000;2;1;01;20;1222,5826914757
4531202;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1222,5826914757
4531202;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1222,5826914757
4531203;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;2; ;500000;2;1;01;20;902,223847799319
4531204;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;20;633,588590911105
4531204;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;20;633,588590911105
4531207;1;4;1;80;2;1;3;5; ;2; ; ;1; ;2; ;2; ;1;40;600000;2;1;01;20;1045,08816129171
4531208;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;20;818,043686440931
4531211;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;700000;2;1;01;20;1084,19918519882
4531211;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1084,19918519882
4531213;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;20;824,612112991594
4531213;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;824,612112991594
4531213;1;4;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;01;20;824,612112991594
4531214;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;817,537366840989
4531216;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;679,258269966138
4531218;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1242,2224311516
4531218;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1242,2224311516
4531218;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1242,2224311516
4531220;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;20;1204,26705858731
4531220;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1204,26705858731
4531222;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;20;1014,57741469706
4531222;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;1800000;2;1;01;20;1014,57741469706
4531224;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;01;20;1211,23739533588
4531225;1;2;1;80;2;1;3;1; ;1; ;2;1; ;2; ;2; ; ; ; ;2;1;01;20;594,571789007809
4531225;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;594,571789007809
4531225;1;4;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;20;594,571789007809
4531226;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1204,60423811189
4531227;1;1;1;80;2;1;1;6; ;2; ; ;1; ;2; ;2; ;1;48;300000;2;1;01;20;1155,06061188701
4531228;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1065,88355231043
4531229;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;20;700000;2;1;01;20;1230,29699796644
4531229;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1230,29699796644
4531230;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;20;1084,30359460085
4531230;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1084,30359460085
4531233;1;1;1;80;2;2; ; ; ; ;1;2;4; ;2; ;2; ; ; ; ;2;1;01;20;543,339471664572
4531233;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;400000;2;1;01;20;543,339471664572
4531248;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1244,70218928192
4531249;1;1;1;80;2;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;20;902,223847799319
4531250;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;20;1306,11352109121
4531250;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;20;1306,11352109121
4531250;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1306,11352109121
4531251;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1230,53995548721
4531252;1;1;1;80;2;1;2;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;01;20;844,073625820062
4531253;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;20;1166,64886554759
4531254;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;780240;2;1;01;20;1185,95142569891
4531255;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;817,537366840989
4531256;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;300000; ;1;01;20;1270,73212866106
4531257;1;2;1;80;2;1;4;3; ;1; ;4;9; ;2; ;2; ; ; ; ;2;1;01;20;1268,15814852692
4531257;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1268,15814852692
4531259;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1325,75326076711
4531259;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1325,75326076711
4531259;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1325,75326076711
4531261;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1122,0603357593
4531264;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;20;1166,00399782891
4531264;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1166,00399782891
4531264;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1166,00399782891
4531264;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1166,00399782891
4531266;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1060,2470937521
4531267;1;1;1;80;2;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ;2; ;300000;2;1;01;20;633,588590911105
4531267;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;633,588590911105
4531268;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1045,84190243661
4531269;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;20;963,972359133187
4531269;1;3;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;01;20;963,972359133187
4531270;1;2;1;80;2;1;4;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;20;1294,43104542682
4531271;1;1;1;80;2;1;2;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;20;715,795313739109
4531271;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;20;715,795313739109
4531272;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;7000000;2;1;01;20;1452,21133385883
4531272;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1452,21133385883
4531272;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1452,21133385883
4531272;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1452,21133385883
4531273;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;20;577,411807462232
4531274;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1205,68538737863
4531274;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1205,68538737863
4531274;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1205,68538737863
4531275;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;20;1060,2470937521
4531276;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1058,16924581969
4531278;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;919,383829344896
4531279;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;20;780240;2;1;01;20;973,482764861359
4531280;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;20;593,490639741067
4531280;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;593,490639741067
4531287;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1334,62321860067
4531288;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;01;20;1301,09369398129
4531288;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1301,09369398129
4531288;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1301,09369398129
4531288;1;7;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;200000;2;1;01;20;1301,09369398129
4531289;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;20;577,411807462232
4531291;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;20;1211,23739533588
4531293;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;20;835,203667986508
4531293;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;20;835,203667986508
4531293;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;835,203667986508
4531295;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;01;20;1593,33727571454
4531295;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1593,33727571454
4531295;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1593,33727571454
4531295;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1593,33727571454
4531295;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1593,33727571454
4531296;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;20;577,411807462232
4531297;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1331,0623112036
4531297;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1331,0623112036
4531298;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;20;1339,01957521511
4531299;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;01;20;1230,53995548721
4531300;1;2;1;80;2;1;2;6; ;2; ; ;1; ;2; ;2; ;1;30;300000;2;1;01;20;1173,3762447754
4531301;1;2;1;80;2;1;1;3; ;2; ; ;1; ;2; ;2; ;1;12;700000;2;1;01;20;1160,0157083236
4531301;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1160,0157083236
4531302;1;1;1;80;2;1;4;8; ;2; ; ;1; ;2; ;2; ;1;48;780240;2;1;01;20;1646,02615398457
4531302;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1646,02615398457
4531303;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1489,14864470074
4531303;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1489,14864470074
4531305;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1045,75413835226
